SYMBOL	1_08_AD-F	10_11_AD-F	11_12_Normal-M	26_05_Normal-M	39_08_AD-M	39_10_AD-M	4_05_Normal-M
FASLG	5.152236439	4.764025845	5.269527236	5.175851348	4.971193589	4.827723818	4.978900516
MYOC	5.257046001	4.762611432	4.909309923	5.369839704	4.931216916	5.106014737	4.971967712
OR5I1	4.969984877	5.130105975	5.240723459	5.306471763	5.103115413	5.138802314	4.799477829
PCDHGB7	5.09494292	4.925293295	5.086662043	5.070145587	4.873289951	4.804552404	5.031102276
ZNF100	4.835015662	5.099943916	4.756676997	4.994634916	5.245493886	5.113748807	4.958997474
PDZRN3-AS1	5.206224318	5.233683661	4.993264123	4.992098841	4.781029218	4.691759391	4.891128688
C8orf34-AS1	4.764025845	5.505454664	4.493034948	4.979897963	4.250211735	4.979897963	5.503458199
ABCB4	5.099943916	4.937206656	5.157959584	4.979131717	5.132933667	4.901851109	4.6905242
LOC100294362	5.026457732	4.888241509	4.612138209	5.048148341	5.031102276	5.148045144	5.026457732
LOC101928837	5.128836432	4.966574368	5.143049386	5.017612182	4.96482468	4.975899188	4.908139914
LOC158434	4.775143486	5.212114004	5.132351086	5.332806441	4.938638073	5.741732668	4.666221259
TREML3P	5.407097422	5.007834241	5.229182699	5.217460232	4.864486083	5.119434267	4.704749135
LOC283352	5.134876638	4.931881298	5.340957494	4.996487546	4.852201989	4.968710527	4.879726422
BTBD16	5.141751267	5.055360735	5.011530832	4.945838613	4.925713859	5.011530832	5.047809699
VEPH1	5.005320664	5.011354102	4.953152412	5.115024067	5.092970887	5.26925962	4.729524793
LOC729870	4.924764892	4.981357081	5.011149864	5.25276902	4.881851187	4.812597638	5.044051321
IGFL1	5.066998778	4.995669552	4.982313011	5.370616305	4.995669552	5.057828173	4.937648899
MEFV	4.945838613	4.898185693	5.188481833	4.945838613	4.922433994	4.970437474	4.984811957
KRTAP1-5	5.076303441	4.95866149	5.282066098	5.253742653	4.993648694	4.978130777	5.098326635
LOC100128164	5.255985883	5.260061153	5.003101434	5.212597377	4.98438723	4.898059825	4.668305395
TBC1D29	5.252250155	4.592095467	4.975899188	5.257585147	4.842025302	4.975899188	4.905455774
STOML3	4.447864905	6.205214146	4.351211499	4.648182268	4.833345672	5.175642739	4.823447485
LINC01241	5.266739825	4.993648694	5.206224318	4.995926563	5.134843599	4.993648694	4.822513116
VN1R4	5.463646258	4.903503666	5.111445744	4.928842898	4.856582074	5.066882283	5.030295796
SLC5A7	5.207249502	4.955344336	4.979897963	4.979897963	4.979897963	5.057828173	4.979897963
HPD	5.476146045	4.934964428	5.02844457	5.464441843	4.689303901	5.02844457	4.905455774
SDR16C5	4.078895691	4.330360303	4.651920104	4.526785387	4.432795365	4.306588382	6.042733621
CFAP99	5.085334254	5.035889288	4.976438072	5.02186447	5.206224318	4.875104978	4.890035055
LOC101928045	4.98902139	5.010602018	5.130172262	4.979897963	4.956819176	4.979897963	4.975629283
POLE2	4.912647001	5.067020636	4.836107044	4.717158487	5.206224318	4.857555068	5.052533646
LOC100506113	5.104095334	5.046494102	5.027323371	5.219463233	4.689303901	5.041154001	5.090785237
CLC	5.364940606	4.838542023	5.054466439	4.874074606	5.070151389	4.946980406	5.02902227
C2orf83	5.297930273	5.034953073	5.013699145	5.145603072	4.938795332	5.182742579	4.774114904
PROL1	5.206224318	4.939385265	5.213930938	5.214284936	4.831826886	5.000424832	4.888235737
LOC646482	4.864824548	4.934964428	4.934964428	5.38822235	4.847283167	5.18071886	5.067155403
KCNJ13	5.209065358	5.15157682	4.970459367	5.025344947	4.814565354	4.990808351	4.60014202
SRMS	5.308668576	5.130822334	5.118060602	5.002971386	5.002971386	5.030150758	4.526785387
LOC100289094	5.045626796	4.827206975	5.11224878	4.980796484	4.980796484	5.140161004	4.771134081
SOX14	5.402234567	4.9960663	5.074891648	5.055055052	5.000241458	5.02388137	4.776795168
TIGD4	4.882643322	5.366635633	5.044382671	5.200811384	4.823989008	4.870854824	4.969095917
IQCF3	5.169029426	4.835192018	5.038747024	5.148872315	4.993648694	4.898059825	4.959276843
TMEM71	4.997214494	5.151167086	4.997214494	4.997214494	4.949935251	5.060721978	5.00270631
CRYBA4	5.066924124	5.1321806	5.005911085	5.070840373	5.045969665	4.900299625	4.969095917
RHOC	5.373262625	4.996423862	5.254671819	5.369294019	5.04173816	4.973820994	4.753376733
PCGEM1	5.077747838	4.900605716	5.183433994	5.075474561	4.989125799	4.939502137	4.989125799
DPYS	5.309844308	5.04239604	5.177179346	4.975899188	4.838746483	4.899541662	4.552000842
LOC101927043	5.372950751	4.799359931	5.181469715	5.28378887	4.818158507	5.047349313	4.872898298
SLC7A11-AS1	5.235332069	4.960883379	5.033665251	5.267641451	4.728522355	4.897664721	4.994718086
SPTY2D1-AS1	5.196427654	5.250494524	4.695697993	4.979897963	5.066924124	4.764025845	4.890404406
SCGB1A1	4.966574368	4.966574368	5.088405367	5.116541932	5.031102276	4.966574368	4.893396921
IFNB1	5.342305026	4.847219332	5.297571187	5.183650957	4.778885886	4.954469107	5.144124429
NLRC4	4.963146487	5.075664587	4.894503389	5.013699145	4.791229777	5.145603072	4.880169148
LOC441025	5.07357491	5.029696906	4.99811033	5.07950911	4.929500218	4.993648694	4.807829903
IL20	5.070105852	4.863731827	5.183936887	5.198588441	5.092758148	4.810482519	4.895401906
LINC00869	4.881016707	4.903503666	4.94672043	5.630017828	4.903503666	4.914130654	4.864416417
IGFL2	4.969628604	4.975899188	5.294752451	4.738629506	5.178733136	4.975899188	4.932934431
DLGAP2-AS1	5.160661055	4.996240082	4.991468853	5.092323321	4.969095917	4.869952677	4.969095917
KLHL11	5.004314528	4.885821732	4.851460358	5.060220879	4.879903759	5.010271038	4.916720613
LOC340178	5.206224318	5.058970499	4.967992352	4.75381105	4.870535785	5.030708415	4.983104057
KIF2B	5.117276787	5.019604189	5.203232861	4.962302004	5.141036938	5.045895987	4.863903337
GAL	5.097276496	4.525346511	4.775350451	4.551308162	5.012091458	4.66631624	5.342355662
BMP10	5.546052924	4.843226614	4.934964428	5.032593554	4.931077044	4.931077044	4.899189662
ANGPTL1	4.843039754	4.993648694	5.099159829	4.654829274	4.993648694	5.268062688	4.58413522
RASGEF1B	4.934269771	4.808473369	5.270103078	4.847915011	4.720891013	5.227073551	4.939827283
SAXO2	4.728522355	5.184393615	4.537879893	4.60724295	5.146974827	5.064415272	5.247694371
GMNC	5.090514679	5.002973724	5.085004401	5.019088188	4.735212003	4.922343	4.845952722
CATSPER3	5.047448021	4.945838613	5.206224318	5.101950794	4.957883025	4.945838613	4.802817212
TEX9	4.997214494	5.91557072	4.863110774	4.938132002	4.629870457	4.912077792	4.910053761
SHCBP1L	5.1793463	4.968928676	5.008987608	5.098475862	4.994064222	4.960922287	4.866127248
SCGB1D2	5.206224318	4.92391665	4.367468259	4.802361577	5.206432099	5.709533221	4.108557698
LOC727944	5.171723576	4.790904458	5.174272183	5.084222808	4.824073347	4.835221654	4.986692608
TM4SF4	5.234405212	4.936585776	5.2220359	5.036923323	4.959006723	4.870854824	4.676962946
HYPM	5.281643132	4.952293533	4.952435389	5.283301172	4.993648694	5.214610805	4.570904372
IKBIP	5.312982909	4.910916671	5.023055672	4.784957674	4.950799635	4.836853991	5.372402504
TNNI1	5.546503998	4.816332464	5.174272183	5.060121919	4.905158628	5.20616136	4.843152269
NEU2	5.277731449	4.903674758	5.165382497	5.184529326	4.974833169	4.971454442	5.037249189
NANOS2	5.231190186	4.931586787	4.962685737	5.18071886	4.924757966	4.951979534	4.953094797
PYHIN1	4.989407647	4.844262582	5.244152089	5.0682848	4.81824747	5.034691259	4.943730302
OR8G2	5.0014587	4.913034892	5.127048308	4.979897963	4.731982825	4.95549589	4.979897963
MAS1	5.188001406	4.969095917	5.323619715	5.024830184	4.993648694	5.0718692	4.969095917
KCNMA1-AS1	5.120244106	4.955957255	4.955957255	5.20664459	4.863268542	5.119434267	4.862559323
FLJ33360	4.678905005	4.969095917	5.11738638	5.100652708	4.825501843	5.131480732	5.029481645
ZFP69	4.909253242	4.985281414	4.922325354	4.723257793	4.952454739	4.640323833	5.123846967
PINK1-AS	5.481431016	4.697268293	4.806408088	5.157701462	5.309844308	5.422061884	4.666519252
LINC00290	5.161514757	5.083461865	4.853639023	4.49050652	4.921312126	4.765651189	5.121283294
CMA1	5.463646258	4.9225776	5.171631285	4.954943819	4.854130612	4.900573449	4.761563502
SCGB3A2	4.963146487	4.730584318	5.241539399	5.095171752	4.709465711	5.094943499	4.760383836
LINC01013	5.117674892	4.934964428	5.018498947	5.182702165	5.047759999	4.909421605	4.950424828
CLYBL-AS2	5.241021679	4.967653856	5.099081846	4.956265957	4.913452983	5.07042714	4.858314743
MFAP5	5.863943319	5.117813097	5.06445477	5.080872379	5.075764873	5.520277959	4.668183789
VWA5B1	4.924148891	4.933235059	5.130172262	5.152413898	4.933235059	4.94622644	4.775263425
GAS8-AS1	5.079587398	5.043189295	5.104538155	4.967155431	4.987642425	4.898059825	4.774169215
LOC100509303	5.057841529	5.107450571	5.282066098	4.97534987	4.970501679	4.714623322	4.844935139
CHIT1	5.232205927	4.882862853	4.72805621	5.199633344	4.993648694	4.971155196	4.912199668
LOC145845	4.939827283	4.939827283	5.286250249	5.045610511	4.826903686	5.189115706	4.939827283
MED24	5.006812371	5.006812371	5.075081936	5.015715875	4.739735941	5.100961082	4.857626383
C11orf42	5.148841584	4.984625424	5.028339384	5.333787362	4.843039754	4.999734773	4.794766152
SPC24	5.073260992	5.074936541	5.219402164	5.233176173	4.96202459	4.767734001	4.722424085
KRT2	4.924757966	4.803554645	5.034849585	5.148615064	4.868107361	4.924757966	4.924757966
UGT1A1	5.312782715	4.899912881	4.863849654	5.397149406	4.907949575	4.914396252	4.875744674
CLDN14	5.192175671	5.150003453	4.850510417	4.934020825	4.913637005	4.984330182	4.742853774
LOC101928955	5.399080972	4.917808082	4.775756496	5.028912053	4.954585996	5.233378718	4.815926981
APOA2	5.180333681	4.915326373	4.842416412	5.213441759	4.710065426	4.887914435	5.027012948
PRSS55	5.329827632	4.866758678	5.107918787	4.922487033	4.979600075	5.027301042	4.77556688
LOC101928797	4.940143729	4.94527457	5.058519341	4.946410562	4.995801041	4.966574368	5.099363686
SEMA3D	4.742106146	5.078872352	4.800852178	4.940256124	4.661409616	4.740052573	4.757943299
ETV2	5.296370501	5.063349993	4.922657286	4.843039754	5.083226014	4.799359931	4.868416543
RNF17	5.458654116	4.685612737	5.177164504	5.116130421	4.864975772	4.857251955	4.864091274
PRSS16	4.80574464	5.132807826	4.678685484	4.747576462	4.934063353	4.952448086	5.12071217
ZSCAN20	5.060701921	4.871810538	4.847369466	4.762597419	4.906451959	4.839243638	4.986114383
GUSBP4	4.879010005	4.99423092	5.201701	4.964644035	4.880152971	5.136943866	4.939827283
C6orf25	5.012860748	4.804419801	5.093718259	5.032328828	5.032328828	4.932438007	4.890126379
HTR3B	5.069169908	4.898333508	4.978449538	5.321292758	4.646634745	4.973825979	4.721201435
HOXC6	5.021552228	4.805622192	5.075333007	4.95722957	4.909064006	5.044380382	4.783964406
CD1B	5.175485613	4.830730299	5.054466439	5.265955206	5.024560557	5.042893396	4.871261347
CNTN5	4.602965764	4.478945317	4.916792889	4.46249652	4.621171481	4.370906141	5.102204288
HOTS	5.264295776	4.959424323	5.208482277	4.972687101	4.884631114	4.932438007	4.797713259
SLC35F4	4.924757966	4.939588568	5.013699145	4.797504753	4.924757966	4.846948786	4.949590286
FLJ35934	4.685979434	4.659896394	5.225924852	5.36238715	5.1592727	4.799359931	4.860921465
LOC101928280	5.065453451	4.743827823	4.961519767	5.092561231	4.854126205	4.932438007	5.108433123
ACSBG2	5.007886782	4.819245306	5.044962695	5.254363514	4.875192871	4.757237794	4.899967276
PRDM7	5.262519781	4.771453705	4.898059825	5.086052602	5.05180398	4.898059825	4.943362452
TSSK4	5.23766914	4.946086979	4.913997044	5.130017126	4.899592735	4.899592735	4.814411868
C15orf56	4.926974284	5.394959986	5.199234185	5.094120821	4.706958626	4.919345899	4.776324498
CDC42EP5	4.808033867	5.078649726	5.02473028	5.424450438	4.919204361	5.18071886	4.750191768
NHEG1	5.0719302	4.934964428	5.213271314	5.030570736	4.920708441	4.982635349	4.734407613
RDM1	4.776765819	4.900669007	4.932476782	4.925517919	4.778357743	5.063078305	4.941793431
HCRTR2	5.066924124	4.917241491	4.934964428	5.011841577	4.760619948	4.567159376	4.888271706
HIST1H3C	5.097210028	4.92143794	5.115980438	4.923950934	4.913731012	5.133581953	4.776935763
C8orf17	5.279063114	4.97011323	4.898984014	5.100537986	4.728101502	5.047768267	4.699332088
FAM71F1	4.99947991	4.926747229	5.001115492	4.931981568	4.924757966	5.057828173	4.879419839
KRT19	5.233139521	5.021942257	4.969095917	5.070289576	4.947435536	4.931679398	5.031102276
C7orf33	4.972768987	4.887128117	5.068207617	4.878160085	5.025544491	4.939827283	4.939827283
ACTA2-AS1	5.099943916	5.014219764	4.988339744	4.912001636	4.870515588	4.950420924	4.690332086
IRG1	5.066924124	4.841318114	4.992327623	5.173406458	4.940120067	4.89892313	4.793866656
LOC145945	4.934964428	4.903503666	5.157402931	5.104367294	4.787354092	4.920146288	4.87128775
LOC101927914	5.05832941	4.774290096	4.952278648	5.144516086	4.634615083	5.148524172	4.83325863
TRIM5	5.247874632	5.068261227	5.013017537	5.18071886	4.974651458	4.943433447	5.004170008
ZNF383	4.78112496	5.116484207	5.088928822	4.216294338	4.878284285	4.990199624	4.835936907
LOC339685	5.126926371	4.793640333	5.068359459	5.248691519	4.702217141	4.798845781	4.963245836
TMCO5A	5.014884098	4.76682491	4.975136095	4.911298563	4.883870373	4.898059825	4.898059825
LOC100507388	4.913541298	4.811910049	5.177607647	5.079847563	4.934964428	4.898363174	4.934964428
SLC46A2	5.138413195	4.867518879	5.292323274	5.163359373	4.890268706	4.890268706	4.55982458
RGS9BP	5.334610082	5.109521109	5.096738061	5.078375329	4.932438007	4.932438007	4.772902871
TRHR	5.031102276	4.782239321	4.869754786	5.048888521	4.691364663	5.30327059	4.980924077
KLHL10	5.014475941	4.934964428	5.114063276	4.945838613	4.934964428	4.934964428	4.781301644
PCDHGA8	4.887686674	4.683636806	5.216854304	5.013699145	5.062396501	5.019425979	4.836232283
LOC84843	4.934964428	4.934964428	4.95832859	4.972640493	4.934964428	5.013978336	4.804116428
LOC101927020	5.138413195	4.967717775	5.078048234	5.081532033	5.051664531	4.843530232	4.744379439
ZFP69B	4.42637243	5.002971386	4.808440849	4.913387003	5.039078608	4.581095941	5.221076161
PSORS1C1	4.89817455	4.955954122	4.777966732	5.463600779	4.899508323	4.867453292	4.814411868
GNA14-AS1	5.458694479	4.905824429	5.13716002	5.096265889	4.834233018	4.965145302	4.689303901
GLIS3-AS1	4.997214494	4.764297834	4.940332515	5.142006408	4.916203838	4.772115306	4.916203838
CTBP1-AS	5.049300852	4.882768103	4.905455774	5.101814437	4.989481722	4.929963033	4.806226893
LEMD1	5.39455103	4.854525819	4.718881368	4.848396806	5.086012208	4.939540009	4.826621432
GPR55	4.960695995	5.037137404	5.043687054	5.100702692	4.960695995	4.984946956	4.897043393
CATX-1	4.850501649	5.007008629	4.999247125	5.055915873	4.792574249	5.082728162	4.897654901
OR51M1	5.121340676	4.727346137	4.939827283	5.05367949	4.836199083	5.074264878	4.939827283
GJA5	5.066924124	5.02937247	5.209367535	4.949669338	4.810977552	4.920616127	4.916252564
ATP6V1G3	5.160610782	4.934908981	5.021208219	5.187778342	4.934908981	4.949011583	4.674766818
DNAJC27-AS1	4.704635553	5.018733031	4.861733603	4.956111858	4.777542769	5.027301042	4.874101967
LOC100131763	5.036576562	4.775795191	4.934964428	5.18071886	4.934964428	4.989520283	4.686086202
GLYCTK-AS1	5.138413195	4.878874835	4.961744069	5.362431628	4.890268706	4.990170232	4.703556255
DEFA5	5.088074132	4.870854824	5.182139194	5.023497228	4.915458052	4.915458052	5.002971386
LOC101926942	5.240282712	4.74647237	5.001948683	4.99272214	4.870060626	4.859029897	4.78127272
UPK1B	4.914986008	4.693145862	5.069814201	5.173892849	4.697684868	4.864024989	4.932707472
LOC101929526	5.208643692	4.73181944	5.208643692	5.111192978	4.939827283	5.069088265	4.795075023
LINC01267	5.051938674	4.924757966	4.936205029	4.828915447	4.924757966	4.967160076	4.939827283
IL36RN	5.109242272	4.845136921	5.377927775	4.990389842	4.775811566	5.013639697	4.757044907
CCDC79	5.18440268	4.581434769	4.948908824	4.934964428	4.984476342	5.13229956	4.969095917
CCL16	5.329754119	4.934964428	4.995549191	5.179863696	4.911391317	4.993648694	4.873066914
OR52A1	4.874171688	5.051001577	4.99854625	5.151580303	4.864633006	4.99953908	4.748737296
COL19A1	5.085898263	5.048958982	4.843242657	4.771184945	5.024057754	4.994210178	4.939827283
LOC284561	4.970280438	4.941865098	5.137100886	4.941865098	4.941865098	4.941865098	4.810021806
TMEM182	5.078830215	5.002971386	4.557935772	4.484156777	4.813233949	4.733425354	5.447862966
KRT19P2	4.762641679	4.862644172	5.013699145	4.716928089	4.917232941	5.057828173	4.960885264
TXNDC8	4.961571478	5.183776043	4.879782732	5.106931447	4.955153417	4.879782732	4.768944679
LOC100507654	5.05722371	4.905617809	5.15124358	4.979897963	4.905617809	5.000858728	4.862797263
CALHM1	4.67492759	4.903503666	4.936362976	4.969510174	4.936362976	4.876095781	4.95220092
LINC01431	5.19107396	4.810030159	4.716746266	4.771507767	4.983667622	5.094477466	5.022046349
IL36B	5.090668622	4.875322303	5.122930631	5.141721599	4.71946706	4.870854824	4.814411868
AANAT	5.359604664	5.039109919	5.076152719	4.85972479	4.882982094	5.054659965	4.689303901
IGLL1	5.133879099	4.773929196	5.000770729	5.192193646	5.066757261	4.811959856	4.905455774
DCST2	5.4316275	4.862051353	4.934964428	4.96626346	4.808033867	5.237623214	4.775488864
FAM216B	4.986282279	6.226426325	4.111562011	4.340606016	4.74711371	4.887124023	4.461531842
TMC5	5.014239129	4.843730308	5.170744739	5.098669571	5.105529279	5.014239129	4.745622569
LINC01141	4.870854824	5.234801697	4.934964428	4.843039754	5.064012078	4.909697681	4.676009051
LOC200609	4.879903759	4.879903759	5.054363871	4.842740326	4.879903759	4.939972955	4.879903759
ZNF850	4.846134277	4.996625	5.000907315	4.642156905	5.031672198	5.32822904	4.889028002
LIPF	5.066924124	5.076852405	4.857885811	4.886309971	4.745300666	5.245674111	4.776319022
FREM2	3.793523717	5.130172262	3.816385638	5.165133849	4.879903759	5.115380958	5.395294004
ACSM1	4.998329174	4.7178297	5.319713931	4.984597763	4.924757966	4.83499134	4.855237591
ACKR4	5.163734849	5.185933481	5.409073405	4.885094316	4.885094316	5.246457656	4.347186375
KCNH1	5.359997336	4.815630464	4.88100639	5.180146745	4.924757966	4.877840104	4.624701931
LOC285857	5.310756816	5.05316106	5.298142985	5.259269341	4.844138847	4.966761136	4.477176443
RTN4RL2	4.606359825	4.790979763	4.817897276	5.249963364	4.785253031	4.663354269	5.47469704
LOC401052	4.964530214	4.897365407	4.740696344	4.942075813	4.924757966	5.117332158	4.799455518
PP12613	5.284244616	4.818174054	5.094609759	5.194706361	5.148219659	4.76042979	4.872676618
HTR1D	5.093958252	4.735942848	4.988378961	5.204347569	4.808033867	4.950557533	5.070054716
DCSTAMP	4.891769966	4.863354626	5.087920155	4.863354626	4.689303901	4.863354626	4.812471294
NR1I3	5.096530611	4.929361918	4.922783932	4.899848042	4.879903759	4.993648694	4.905455774
ERVW-1	5.111175181	4.857216266	5.328620383	5.211850226	4.883679667	4.985189753	4.561008676
NUTM2A-AS1	4.923117758	5.099033021	4.92704905	4.736469787	4.764025845	5.120606934	4.92704905
AGR2	5.336320805	4.903503666	5.148614313	4.875183181	4.934259729	5.017706846	4.686009141
NUP210P1	5.136603434	4.900688484	5.089868479	5.161722373	4.699292424	4.930648	4.85981228
SLITRK6	5.224129249	4.843798526	5.405246321	5.176908464	4.611955572	4.913363582	4.746187389
ACSM3	4.895428288	5.065664494	4.92263621	5.037848835	4.912512723	4.99520812	5.094609759
ASB15	5.084073905	4.924976501	4.93037176	4.905455774	4.900469242	4.935668124	4.905455774
LINC00608	4.973374201	4.883461893	5.209638428	5.263495961	4.903053859	4.851821083	4.858816181
LOC151760	5.117704691	4.797353793	4.931808382	5.054185374	4.759893727	5.178946995	4.837017787
DMGDH	4.879903759	5.033174925	4.79716355	4.842097086	4.660631155	4.957548225	4.711367033
LOC285627	5.285490957	4.709366352	5.135725256	4.924757966	4.924757966	4.901531979	4.96333578
CCNYL2	4.898735837	4.983378051	4.912690877	4.953505769	4.703969967	4.993648694	4.905455774
CIB4	5.117355403	4.926927733	5.069451398	4.803873354	4.926927733	5.009041386	4.905029843
LOC338620	5.10423322	4.669315041	5.172139832	4.989605152	5.121814541	4.961070585	4.891660868
GUCY2F	5.279063114	4.625007584	4.87504473	4.934964428	4.934964428	4.965689672	4.64955173
TMEM238	5.476405146	4.915846084	5.148091068	5.116674056	4.836297985	4.771583435	4.689303901
UROC1	5.124427605	4.894181733	5.130172262	4.9432867	4.894181733	4.788054916	4.884929191
KRT80	4.910175067	4.887952868	4.934964428	5.070507438	4.775362187	4.877840104	4.878459768
LOC101929964	4.95539769	5.245022859	4.904509393	4.770414989	4.958691129	4.627632191	4.786855972
LOC101929123	5.093431691	4.905455774	4.907980096	5.174327855	4.764982298	4.840287689	4.899793479
KCNA3	5.039540128	4.553065382	5.240411032	4.738858413	4.958659772	4.959617589	5.00306463
LHFPL5	4.952171045	4.733218091	4.839793207	4.909052489	5.231701853	4.598463801	4.945528329
